1062,Thai Hold'em,Common,8,4,0,11,9,937,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1063,Full Joemaha,Common,9,4,8,11,9,948,Poker Variant Database,http://www.pvdb.org/
1064,Progressive Omaha Burns,Common,9,4,0,11,9,951,"Poker Mike, cross referenced from other pages",N/A
1065,One Line Lebanese,Common,10,6,0,9,10,953,Boards IE,http://www.boards.ie/vbulletin/forumdisplay.php?s=0be19bd5c5f8d5c142c47f923cd76542&f=416
1066,Crazy Pineapple 8,Common,7,4,0,15,8,961,Public Domain,N/A
1067,Double Board Super Crazy Pineapple,Common,7,4,0,9,10,961,Poker Tips,http://www.pokertips.org/variants/
1068,Really Crazy Pineapple,Common,7,4,0,15,9,961,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1069,Aviation Poker,Common,7,4,0,11,9,962,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1070,No Pair Pyramid,Common,8,4,6,8,8,971,Source misplaced,N/A
1071,Pyramid II,Common,12,4,0,9,12,971,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
1072,Slow and Painful Pyramid,Common,8,7,6,8,8,971,Source misplaced,N/A
1073,Six Pack,Common,10,4,0,11,10,973,John McLeod,http://www.pagat.com/invented/index.html
1074,Cage Match,Common,13,9,16,8,13,974,Poker Mike,http://www.pokermike.com/poker/
1075,Tic-Tac-Toe,Common,12,6,0,14,12,974,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
1076,Circle Jerk II,Common,12,5,4,9,12,975,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
1077,Texas League II,Common,9,6,8,11,9,979,Poker Tips,http://www.pokertips.org/variants/
1078,Big V,Common,9,6,4,11,9,980,Aidtopia,http://www.aidtopia.com/communities/poker/
1079,Bingo,Common,13,6,4,10,13,980,Public Domain,N/A
1080,Border Cross,Common,7,5,1,12,9,980,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1081,Iron Cross II,Common,7,7,2,15,9,980,Graham's Card Club,http://www.gccpokertables.com/
1082,Southern Cross II,Common,9,10,0,8,13,983,Boards IE,http://www.boards.ie/vbulletin/forumdisplay.php?s=0be19bd5c5f8d5c142c47f923cd76542&f=416
1083,Southern Cross Wild,Common,9,10,0,8,13,983,Boards IE,http://www.boards.ie/vbulletin/forumdisplay.php?s=0be19bd5c5f8d5c142c47f923cd76542&f=416
1084,Proctor and Gamble,Common,7,5,0,12,8,989,The Games Forum,http://www.thegamesforum.com/PokerVariants.htm
1085,Phil D. Void,Common,10,6,0,9,10,990,Erich Friedman,http://www.stetson.edu/~efriedma/poker/variants.html
1086,Yeltson,Common,10,6,0,9,10,990,Rec.Gambling.Poker,N/A
1087,Grand Maw,Common,10,11,0,8,14,997,Gaming Gurus,http://www.gaminggurus.com/dealer.shtml
1088,Twin Beds Low Wild,Common,9,6,8,10,14,1000,Hoyle,http://www.amazon.com/exec/obidos/search-handle-form/102-4548851-4904951
1089,Four Three Split,Guts,7,100,0,7,7,1013,Home Poker Cookbook,http://www.homepoker.com/games01.asp?group=pokerists_cookbook
1090,Piranha,Guts,9,100,0,11,9,1013,Poker Mike,http://www.pokermike.com/poker/
1091,Two Card Triple Draw High/Low,Draw,2,4,0,10,5,1021,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1092,The Oppressed Get Even,Draw,5,2,8,6,9,1028,Joker Poker,http://www.freewebs.com/jokerpoker/
1093,Incinerator,Stud,5,5,25,5,10,1032,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
1094,Woolworth's Jackpot Penalty Multiple Joker Twist and Flip,Stud,7,5,9,7,7,1044,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
1095,Suicide King II,Stud,7,5,8,7,7,1048,Poker News,http://www.pokernews.info/poker-variants/
1096,Petty Cash,Stud,7,1,0,6,7,1053,Kurt Hanna,http://www.reflexblue.org/clanhanna/poker.html
1097,Slot Machine,Stud,7,5,4,6,7,1053,Kurt Hanna,http://www.reflexblue.org/clanhanna/poker.html
1098,Burmese High/Low,Common,7,4,0,9,9,1059,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1099,Sumatran High/Low,Common,8,4,0,9,9,1061,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1100,Thai Low,Common,8,4,0,11,9,1062,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1101,Three Line Lebanese,Common,10,6,0,7,20,1065,Boards IE,http://www.boards.ie/vbulletin/forumdisplay.php?s=0be19bd5c5f8d5c142c47f923cd76542&f=416
1102,Two Line Lebanese,Common,10,6,0,8,15,1065,Boards IE,http://www.boards.ie/vbulletin/forumdisplay.php?s=0be19bd5c5f8d5c142c47f923cd76542&f=416
1103,Double Trouble,Common,8,4,0,7,8,1066,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
1104,Out at Home,Common,11,4,0,6,11,1073,John McLeod,http://www.pagat.com/invented/index.html
1105,Rockleigh,Common,12,5,0,11,12,1073,Home Poker Cookbook,http://www.homepoker.com/games01.asp?group=pokerists_cookbook
1106,Bangeroo,Common,14,6,0,8,14,1075,Boards IE,http://www.boards.ie/vbulletin/forumdisplay.php?s=0be19bd5c5f8d5c142c47f923cd76542&f=416
1107,Small V,Common,7,4,4,12,7,1078,Aidtopia,http://www.aidtopia.com/communities/poker/
1108,The Leg,Common,10,6,4,9,10,1078,Boards IE,http://www.boards.ie/vbulletin/forumdisplay.php?s=0be19bd5c5f8d5c142c47f923cd76542&f=416
1109,New Haven,Common,11,3,0,21,11,1079,Brian O'Neil's Poker Page,http://www.oinc.net/poker/
1110,Scratch and Win,Common,7,6,4,10,16,1079,Home Poker Cookbook,http://www.homepoker.com/games01.asp?group=pokerists_cookbook
1111,Tic Tac Hold'em,Common,5,6,4,20,13,1079,Rec.Gambling.Poker,N/A
1112,Window Pane,Common,8,5,0,9,20,1079,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1113,Forty Three,Common,7,5,0,12,8,1084,Rec.Gambling.Poker,N/A
1114,Evolution,Guts,9,100,0,11,9,1090,Poker Mike,http://www.pokermike.com/poker/
1115,Psychotic Pineapple,Common,7,4,0,7,8,1103,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1116,Billabong,Common,7,4,0,9,7,1104,Wikipedia,http://en.wikipedia.org/wiki/Poker
1117,Bedsprings,Common,15,11,0,8,15,1105,The Games Forum,http://www.thegamesforum.com/PokerVariants.htm
1118,Bundles,Common,17,7,0,8,17,1105,Joker Poker,http://www.freewebs.com/jokerpoker/
1119,Gay New Haven,Common,5,3,13,21,11,1109,Jon Shemitz,http://www.midnightbeach.com/jon/poker/variations.html
1120,Red New Haven,Common,7,3,0,10,13,1109,Brian O'Neil's Poker Page,http://www.oinc.net/poker/
1121,Red Schlock High,Common,5,3,52,21,11,1109,Brian O'Neil's Poker Page,http://www.oinc.net/poker/
1122,Red Schlock Low,Common,5,3,52,21,11,1109,Brian O'Neil's Poker Page,http://www.oinc.net/poker/
1123,Scott's Slots,Common,5,3,0,21,11,1109,Scott Harker,http://www.scottharker.com/pokerrules.html
1124,Secret Society,Common,5,3,4,21,11,1109,Brian O'Neil's Poker Page,http://www.oinc.net/poker/
1125,Tic Tac Hold'em Supreme,Common,5,6,4,20,13,1111,Rec.Gambling.Poker,N/A
1126,Glass House,Common,8,5,0,9,20,1112,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1127,Slick's House,Common,7,5,0,9,20,1112,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1128,Multiple Fruit Disorder,Common,7,4,0,5,13,1115,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1129,Floater II,Common,16,5,0,8,16,1117,Scott Harker,http://www.scottharker.com/pokerrules.html
1130,Elevator Shaft II,Common,5,3,0,21,11,1123,Scott Harker,http://www.scottharker.com/pokerrules.html
1131,Six Back to Five II,Draw,5,2,0,6,9,81,Public Domain,N/A
